order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,city,state
4028185110,4789829,25-04-2023 15:18,25-04-2023 15:36,25-04-2023 15:43,Slightly Delayed,3405.22,Cash,30697,6415,Panchkula,Haryana
9717018638,73679086,13-07-2024 02:36,13-07-2024 02:50,13-07-2024 02:58,Slightly Delayed,197.39,Card,78169,5154,Kharar,Punjab
4898477588,66766629,15-02-2024 20:07,15-02-2024 20:20,15-02-2024 20:15,On Time,3778.85,UPI,11074,151,Dehradun,Uttarakhand
4723165081,29562254,02-02-2024 08:53,02-02-2024 09:09,02-02-2024 09:05,On Time,1182.98,UPI,60832,5171,Bhiwadi,Rajasthan
2845954128,31324823,04-07-2024 16:45,04-07-2024 16:58,04-07-2024 16:56,On Time,1467.79,Cash,64804,9643,Ludhiana,Punjab
23158044,31681710,19-05-2023 19:28,19-05-2023 19:41,19-05-2023 19:41,On Time,2726.7,UPI,66644,919,Bhiwadi,Rajasthan
1486548042,13465850,12-10-2023 11:17,12-10-2023 11:35,12-10-2023 11:44,Slightly Delayed,3856.34,Card,74963,350,Kanpur,Uttar Pradesh
708351411,69762479,16-10-2023 05:31,16-10-2023 05:43,16-10-2023 05:51,Slightly Delayed,3373,Cash,21614,4668,Indore,Madhya Pradesh
5512110908,40192266,22-11-2023 02:06,22-11-2023 02:20,22-11-2023 02:46,Significantly Delayed,2082.1,Cash,31823,2944,Kochi,Kerala
2295441899,58644651,18-02-2024 07:50,18-02-2024 08:06,18-02-2024 08:14,Slightly Delayed,2679.68,Cash,21929,9178,Agra,Uttar Pradesh
4867173151,35885052,24-10-2023 22:00,24-10-2023 22:14,24-10-2023 22:16,On Time,494.17,Card,40357,2590,Dehradun,Uttarakhand
4635037652,69925688,23-01-2024 20:40,23-01-2024 20:55,23-01-2024 20:50,On Time,493.19,Wallet,80201,3882,Ghaziabad,Uttar Pradesh
2209259378,86995126,23-12-2023 12:41,23-12-2023 12:52,23-12-2023 12:47,On Time,2342.26,Card,91054,205,Kolkata,West Bengal
4079286483,22227829,19-05-2023 13:09,19-05-2023 13:22,19-05-2023 13:24,On Time,435.28,Card,29223,7987,Mangalore,Karnataka
9506078962,27336589,05-07-2024 22:01,05-07-2024 22:13,05-07-2024 22:27,Slightly Delayed,1267.45,Card,82546,82,Bengaluru,Karnataka
6894691072,83577942,22-03-2024 11:55,22-03-2024 12:13,22-03-2024 12:17,On Time,2650.68,Cash,13462,9991,Panchkula,Haryana
4481256065,66499992,04-04-2024 13:57,04-04-2024 14:07,04-04-2024 14:29,Significantly Delayed,1395.84,Card,34584,414,Mysore,Karnataka
5050919809,46885873,13-05-2024 07:04,13-05-2024 07:24,13-05-2024 07:27,On Time,4439.75,Card,7758,769,Delhi,Delhi
1328085383,67538982,11-05-2023 11:37,11-05-2023 11:50,11-05-2023 11:47,On Time,1091.9,Wallet,73436,5624,Bhubaneswar,Odisha
5382246981,87266309,30-08-2023 21:51,30-08-2023 22:08,30-08-2023 22:12,On Time,4419.12,Card,18853,7639,Pune,Maharashtra
5647827263,96171594,07-05-2024 07:55,07-05-2024 08:10,07-05-2024 08:09,On Time,1513.03,Card,69561,1592,Meerut,Uttar Pradesh
9244268951,64316806,30-10-2023 09:28,30-10-2023 09:40,30-10-2023 09:44,On Time,568.94,UPI,85934,3802,Meerut,Uttar Pradesh
6217777735,12059049,22-07-2024 11:23,22-07-2024 11:39,22-07-2024 11:34,On Time,1730.26,Card,29335,6305,Kharar,Punjab
3682639473,99301505,21-11-2023 23:48,22-11-2023 00:03,21-11-2023 23:59,On Time,2777.46,Wallet,98463,6740,Chennai,Tamil Nadu
3859331666,23676689,02-07-2023 07:37,02-07-2023 07:49,02-07-2023 07:48,On Time,1299.18,Wallet,83436,433,Agra,Uttar Pradesh
7971689217,64932019,18-10-2023 13:04,18-10-2023 13:24,18-10-2023 13:38,Slightly Delayed,4281.75,Wallet,36735,9430,Dehradun,Uttarakhand
6822492679,98540377,28-07-2023 06:09,28-07-2023 06:25,28-07-2023 06:39,Slightly Delayed,2513.48,Cash,70308,181,Akola,Maharashtra
7211194993,16561710,04-09-2023 03:48,04-09-2023 03:59,04-09-2023 03:59,On Time,827.77,Cash,79267,8397,Vadodara,Gujarat
461485679,4594944,08-08-2023 00:06,08-08-2023 00:18,08-08-2023 00:22,On Time,4205.78,Wallet,88187,1194,Patiala,Punjab
3209732414,87335844,18-04-2024 10:50,18-04-2024 11:06,18-04-2024 11:06,On Time,1028.26,Card,55281,5828,Kochi,Kerala
6537694730,75490147,15-08-2024 00:38,15-08-2024 00:54,15-08-2024 00:58,On Time,162.67,UPI,46287,6753,Panchkula,Haryana
7653097776,63184222,16-07-2023 06:38,16-07-2023 06:58,16-07-2023 06:59,On Time,2232.82,Cash,52927,9888,Mangalore,Karnataka
4928556641,97475543,19-09-2023 14:53,19-09-2023 15:11,19-09-2023 15:18,Slightly Delayed,2275.2,Card,49069,1415,Bhubaneswar,Odisha
5905518100,86995126,25-09-2023 06:34,25-09-2023 06:47,25-09-2023 06:51,On Time,581.92,Wallet,87502,1527,Ludhiana,Punjab
8337948336,25706121,04-07-2023 05:26,04-07-2023 05:42,04-07-2023 05:47,On Time,4230.25,Cash,61806,3130,Panchkula,Haryana
8814435884,69908484,11-08-2024 13:59,11-08-2024 14:11,11-08-2024 14:13,On Time,3209.28,Card,19344,6139,Bhiwadi,Rajasthan
6645415772,64906311,02-07-2024 06:51,02-07-2024 07:04,02-07-2024 07:00,On Time,2890.11,UPI,80224,4689,Bhubaneswar,Odisha
5274039950,87059497,14-12-2023 20:20,14-12-2023 20:34,14-12-2023 20:31,On Time,827.44,Card,77082,8162,Indore,Madhya Pradesh
7404052550,45166203,13-09-2023 07:03,13-09-2023 07:21,13-09-2023 07:18,On Time,2358.73,UPI,19555,1541,Bhopal,Madhya Pradesh
8179058864,76970363,18-05-2023 17:45,18-05-2023 17:59,18-05-2023 17:57,On Time,530.59,UPI,98021,4798,Ahmedabad,Gujarat
5195997912,29562072,20-07-2024 15:16,20-07-2024 15:34,20-07-2024 15:29,On Time,3184.63,Wallet,54621,452,Ghaziabad,Uttar Pradesh
3320194259,68219091,07-12-2023 18:55,07-12-2023 19:10,07-12-2023 19:06,On Time,2141.25,UPI,18826,7661,Mangalore,Karnataka
8185684967,46686696,05-05-2023 22:30,05-05-2023 22:48,05-05-2023 22:49,On Time,3101.41,Card,39742,4939,Bengaluru,Karnataka
2324568019,59677346,06-07-2023 05:05,06-07-2023 05:18,06-07-2023 05:25,Slightly Delayed,1885.21,UPI,84177,851,Ghaziabad,Uttar Pradesh
3522645150,22483684,16-05-2023 07:33,16-05-2023 07:52,16-05-2023 07:53,On Time,1588.47,UPI,24179,7906,Bhubaneswar,Odisha
4510488834,90586443,08-09-2024 20:39,08-09-2024 20:53,08-09-2024 20:53,On Time,2554.48,Card,88472,7374,Patiala,Punjab
9433427403,46848302,17-05-2023 20:56,17-05-2023 21:11,17-05-2023 21:24,Slightly Delayed,236.95,Wallet,44148,3500,Bengaluru,Karnataka
8065436106,5763963,22-01-2024 01:40,22-01-2024 01:59,22-01-2024 01:59,On Time,592.46,Card,75168,5306,Kochi,Kerala
846586265,10418604,02-07-2023 16:41,02-07-2023 16:52,02-07-2023 17:02,Slightly Delayed,2302.23,Cash,8377,8483,Ludhiana,Punjab
4337013612,30823988,15-05-2023 12:29,15-05-2023 12:42,15-05-2023 12:45,On Time,422.5,Card,14243,436,Gurgaon,Haryana
8916023990,3588443,18-05-2024 04:28,18-05-2024 04:47,18-05-2024 04:58,Slightly Delayed,134.69,UPI,91553,1671,Zirakpur,Punjab
6018805430,35358395,04-09-2023 07:24,04-09-2023 07:37,04-09-2023 07:41,On Time,4118.37,Card,39582,1404,Meerut,Uttar Pradesh
2676353168,25595836,10-09-2024 11:19,10-09-2024 11:32,10-09-2024 11:31,On Time,3310.03,Cash,61764,9589,Bhopal,Madhya Pradesh
1069724600,10945990,26-07-2023 11:43,26-07-2023 11:56,26-07-2023 12:05,Slightly Delayed,3298.22,Cash,27884,3971,Ahmedabad,Gujarat
5503476312,36774480,16-06-2024 15:46,16-06-2024 16:03,16-06-2024 16:07,On Time,242.57,Wallet,28852,519,Kanpur,Uttar Pradesh
4439677910,91791128,26-02-2024 09:32,26-02-2024 09:44,26-02-2024 09:44,On Time,1646.89,Wallet,84746,2972,Bhiwadi,Rajasthan
8045361592,16543242,11-10-2024 11:49,11-10-2024 12:04,11-10-2024 12:06,On Time,2264.11,Wallet,3274,5631,Kochi,Kerala
1873731593,20209237,24-11-2023 07:41,24-11-2023 07:58,24-11-2023 08:01,On Time,630.84,Wallet,82405,4037,Rohtak,Haryana
1126011099,53557741,21-02-2024 21:53,21-02-2024 22:09,21-02-2024 22:08,On Time,3092.96,Card,7013,2608,Vadodara,Gujarat
4100626744,15484407,21-10-2024 01:03,21-10-2024 01:19,21-10-2024 01:24,On Time,13.25,UPI,30255,9922,Bhubaneswar,Odisha
8616880376,16256136,18-03-2024 04:01,18-03-2024 04:15,18-03-2024 04:35,Significantly Delayed,102.44,Wallet,3557,800,Sonipat,Haryana
1427911940,20634789,24-02-2024 07:00,24-02-2024 07:14,24-02-2024 07:17,On Time,689.16,UPI,321,6456,Mysore,Karnataka
4416398885,10945990,22-10-2024 06:38,22-10-2024 06:57,22-10-2024 06:56,On Time,404.44,Card,89868,5229,Bhiwadi,Rajasthan
2584579895,94713625,12-01-2024 20:46,12-01-2024 20:57,12-01-2024 20:55,On Time,4261.37,Card,40539,7435,Mohali,Punjab
7770651576,87266309,04-09-2023 00:18,04-09-2023 00:28,04-09-2023 00:51,Significantly Delayed,3258.88,UPI,65051,4887,Bhiwadi,Rajasthan
3705985582,34897081,19-08-2023 23:20,19-08-2023 23:35,19-08-2023 23:36,On Time,1623.7,Wallet,64445,775,Kochi,Kerala
5160295213,22133362,25-01-2024 20:44,25-01-2024 20:59,25-01-2024 20:59,On Time,3428.33,Cash,99136,3844,Goa (Panaji),Goa
4374285559,53399500,02-09-2024 02:58,02-09-2024 03:11,02-09-2024 03:18,Slightly Delayed,1063.23,UPI,77397,47,Akola,Maharashtra
9096638812,70243933,05-12-2023 01:56,05-12-2023 02:11,05-12-2023 02:10,On Time,3559.69,UPI,82494,5392,Bahadurgarh,Haryana
2888179397,51341672,26-08-2023 18:51,26-08-2023 19:09,26-08-2023 19:17,Slightly Delayed,3461.96,UPI,21483,3841,Bathinda,Punjab
3387165389,376144,14-07-2024 09:14,14-07-2024 09:24,14-07-2024 09:24,On Time,3280.88,Card,5218,4084,Delhi,Delhi
1925647539,13424885,14-08-2023 15:30,14-08-2023 15:48,14-08-2023 15:49,On Time,2294.95,UPI,74222,3545,Mohali,Punjab
6160848562,59769142,10-09-2023 19:43,10-09-2023 19:57,10-09-2023 20:02,On Time,1022.08,Card,3350,3525,Kolkata,West Bengal
2343495895,2584499,04-08-2024 14:24,04-08-2024 14:34,04-08-2024 14:33,On Time,1706.95,UPI,92896,693,Dehradun,Uttarakhand
8812220964,66742602,29-08-2023 16:20,29-08-2023 16:38,29-08-2023 16:43,On Time,2111.11,Wallet,67129,457,Sonipat,Haryana
8640364495,51670882,13-05-2023 22:51,13-05-2023 23:03,13-05-2023 23:13,Slightly Delayed,1012.07,Card,26749,9349,Mohali,Punjab
4610687284,27698051,26-09-2023 10:32,26-09-2023 10:48,26-09-2023 10:53,On Time,1094.43,Cash,4338,8136,Dehradun,Uttarakhand
189431942,58115779,23-01-2024 12:27,23-01-2024 12:47,23-01-2024 12:45,On Time,163.03,UPI,73313,3363,Chandigarh,Chandigarh
1746826454,36462363,05-01-2024 01:38,05-01-2024 01:52,05-01-2024 01:50,On Time,261.03,Card,85938,5269,Noida,Uttar Pradesh
948345459,66629497,23-03-2024 04:13,23-03-2024 04:25,23-03-2024 04:35,Slightly Delayed,1015.2,UPI,89820,4933,Zirakpur,Punjab
9959881029,35782051,30-09-2024 03:23,30-09-2024 03:34,30-09-2024 03:44,Slightly Delayed,3893.9,UPI,36005,1798,Faridabad,Haryana
621213006,43377076,22-07-2024 04:28,22-07-2024 04:39,22-07-2024 04:40,On Time,1244.79,UPI,42600,5501,Meerut,Uttar Pradesh
1772464528,66655397,07-09-2023 21:03,07-09-2023 21:22,07-09-2023 21:23,On Time,1709.44,Cash,47913,3203,Patiala,Punjab
7732863862,89476734,02-08-2023 03:54,02-08-2023 04:11,02-08-2023 04:13,On Time,3828.04,Cash,10377,946,Jalandhar,Punjab
3064828239,6186471,18-02-2024 07:37,18-02-2024 07:49,18-02-2024 07:54,On Time,4356.46,UPI,46175,2142,Akola,Maharashtra
6363526452,53292177,10-10-2023 23:01,10-10-2023 23:16,10-10-2023 23:18,On Time,3611.55,Wallet,870,385,Chennai,Tamil Nadu
6988011282,74212242,30-10-2024 17:00,30-10-2024 17:18,30-10-2024 17:17,On Time,2171.93,Wallet,63272,1783,Indore,Madhya Pradesh
8523250818,77673290,11-02-2024 18:54,11-02-2024 19:05,11-02-2024 19:01,On Time,2236.59,UPI,69177,621,Bengaluru,Karnataka
5595210484,93507573,17-05-2023 01:03,17-05-2023 01:19,17-05-2023 01:27,Slightly Delayed,639.5,Card,82974,9488,Mysore,Karnataka
1461081366,13604883,15-08-2024 23:06,15-08-2024 23:16,15-08-2024 23:23,Slightly Delayed,3593.55,Cash,36779,9873,Delhi,Delhi
4922364507,79628054,06-07-2024 08:46,06-07-2024 08:57,06-07-2024 08:59,On Time,2661.33,Cash,69143,5995,Lucknow,Uttar Pradesh
6597871211,59815512,03-05-2024 00:28,03-05-2024 00:47,03-05-2024 00:48,On Time,2777.48,UPI,42842,5678,Kanpur,Uttar Pradesh
2719816862,85074810,20-09-2024 20:49,20-09-2024 21:09,20-09-2024 21:24,Slightly Delayed,332.84,Wallet,89017,7023,Ahmedabad,Gujarat
9830788650,87160527,07-07-2023 07:55,07-07-2023 08:12,07-07-2023 08:17,On Time,2924.55,UPI,26304,4149,Ludhiana,Punjab
140980199,27504517,05-03-2024 14:09,05-03-2024 14:27,05-03-2024 14:36,Slightly Delayed,769.7,UPI,72398,4915,Pune,Maharashtra
7595842583,90150193,24-02-2024 07:57,24-02-2024 08:13,24-02-2024 08:18,On Time,3399.47,Cash,3254,8390,Bahadurgarh,Haryana
2390228992,46699982,31-07-2023 16:49,31-07-2023 17:08,31-07-2023 17:08,On Time,2179.55,Card,70541,9041,Chennai,Tamil Nadu
8178738469,95873651,12-06-2023 05:47,12-06-2023 06:03,12-06-2023 06:13,Slightly Delayed,4117.53,Card,89094,8914,Ghaziabad,Uttar Pradesh
9964671001,79591237,14-03-2024 17:53,14-03-2024 18:06,14-03-2024 18:02,On Time,3829.3,Card,5380,966,Indore,Madhya Pradesh
1258689954,89886179,31-03-2024 02:27,31-03-2024 02:41,31-03-2024 02:43,On Time,2868.78,Card,51547,615,Delhi,Delhi
4647158015,13461704,18-11-2023 13:28,18-11-2023 13:40,18-11-2023 13:52,Slightly Delayed,2279.47,UPI,93276,7293,Zirakpur,Punjab
2382974038,83610315,16-05-2024 16:47,16-05-2024 17:01,16-05-2024 17:04,On Time,2282.13,UPI,81484,926,Goa (operational region),Goa
3663827875,28499191,02-11-2023 20:27,02-11-2023 20:46,02-11-2023 21:10,Significantly Delayed,209.59,UPI,25542,6347,Kolkata,West Bengal
6501113916,22210238,07-01-2024 16:47,07-01-2024 17:05,07-01-2024 17:09,On Time,4185.2,UPI,30138,1179,Meerut,Uttar Pradesh
3300719369,32830199,25-05-2024 03:37,25-05-2024 03:57,25-05-2024 04:02,On Time,105.29,Wallet,14792,5896,Kochi,Kerala
3239722852,26935187,02-07-2023 09:26,02-07-2023 09:43,02-07-2023 09:39,On Time,4981.57,UPI,63051,4223,Patiala,Punjab
6694899030,36142455,21-09-2024 16:34,21-09-2024 16:44,21-09-2024 16:57,Slightly Delayed,2823.27,Card,72101,8102,Ghaziabad,Uttar Pradesh
992895707,18259715,14-05-2023 22:40,14-05-2023 22:51,14-05-2023 22:57,Slightly Delayed,592.58,Cash,95191,9473,Meerut,Uttar Pradesh
8432150432,9650263,11-05-2024 16:21,11-05-2024 16:33,11-05-2024 16:33,On Time,755.01,Wallet,4319,4627,Jaipur,Rajasthan
6220520171,42366724,01-12-2023 00:07,01-12-2023 00:21,01-12-2023 00:20,On Time,1721.87,UPI,82788,8663,Agra,Uttar Pradesh
735608722,3292927,08-06-2024 09:29,08-06-2024 09:48,08-06-2024 10:02,Slightly Delayed,1276.51,Card,4090,1469,Goa (operational region),Goa
7303161073,98444183,15-03-2024 00:03,15-03-2024 00:15,15-03-2024 00:20,On Time,4591.66,Cash,80732,1900,Faridabad,Haryana
9783380107,70976153,09-06-2024 08:07,09-06-2024 08:18,09-06-2024 08:18,On Time,2408.28,Card,37808,5057,Indore,Madhya Pradesh
3835886077,8384106,19-11-2023 17:33,19-11-2023 17:51,19-11-2023 17:49,On Time,796.88,Card,58336,9564,Dehradun,Uttarakhand
8140652447,11705793,15-04-2024 11:28,15-04-2024 11:39,15-04-2024 11:36,On Time,2649.69,Card,16128,7412,Zirakpur,Punjab
6412390967,66023110,03-02-2024 20:15,03-02-2024 20:35,03-02-2024 20:37,On Time,3014.75,Card,19522,7479,Chandigarh,Chandigarh
6688575911,48943848,26-12-2023 18:44,26-12-2023 19:01,26-12-2023 19:04,On Time,5088.41,Wallet,28472,7327,Chandigarh,Chandigarh
3890111511,68965787,09-09-2024 23:37,09-09-2024 23:52,10-09-2024 00:11,Significantly Delayed,3935.46,UPI,51181,9572,Bahadurgarh,Haryana
5145256852,57770044,10-09-2024 19:14,10-09-2024 19:25,10-09-2024 19:43,Significantly Delayed,1501.57,Cash,60056,1703,Bhopal,Madhya Pradesh
7375057413,12799092,17-05-2023 22:25,17-05-2023 22:35,17-05-2023 22:44,Slightly Delayed,1114.88,Card,80419,3471,Panchkula,Haryana
3047491006,61182897,21-09-2024 21:50,21-09-2024 22:03,21-09-2024 22:08,On Time,3752.62,Cash,3770,5187,Noida,Uttar Pradesh
7715738110,81605722,10-05-2023 22:12,10-05-2023 22:25,10-05-2023 22:29,On Time,514.14,Card,78052,552,Faridabad,Haryana
6191554160,77869660,20-07-2023 23:13,20-07-2023 23:26,20-07-2023 23:24,On Time,580.42,Cash,17582,2824,Kota,Rajasthan
896919031,42366724,08-10-2024 03:01,08-10-2024 03:12,08-10-2024 03:11,On Time,1440.73,Wallet,61896,1710,Pune,Maharashtra
1535818185,99772709,03-05-2024 16:30,03-05-2024 16:42,03-05-2024 16:37,On Time,1140.16,Card,11471,4353,Sonipat,Haryana
4428830794,701493,18-06-2024 23:21,18-06-2024 23:41,18-06-2024 23:44,On Time,2948.82,UPI,1874,917,Bhopal,Madhya Pradesh
3610035622,20956158,04-04-2024 03:34,04-04-2024 03:46,04-04-2024 03:44,On Time,622.81,Card,94062,3119,Bengaluru,Karnataka
8674445072,50080663,04-08-2024 05:22,04-08-2024 05:42,04-08-2024 05:44,On Time,2038.01,UPI,98361,2711,Jaipur,Rajasthan
9623704312,38613295,24-02-2024 22:05,24-02-2024 22:21,24-02-2024 22:23,On Time,580.18,Card,5220,6961,Mumbai,Maharashtra
7786002894,30373140,21-12-2023 12:56,21-12-2023 13:06,21-12-2023 13:12,Slightly Delayed,899.56,Cash,99820,6248,Bathinda,Punjab
3264409553,70976153,30-03-2023 18:35,30-03-2023 18:48,30-03-2023 19:12,Significantly Delayed,840.34,Wallet,61878,6402,Bhopal,Madhya Pradesh
7736534043,22915611,28-05-2023 08:20,28-05-2023 08:33,28-05-2023 08:29,On Time,1003.46,Card,83856,6419,Dehradun,Uttarakhand
5936596117,67729191,25-10-2024 12:09,25-10-2024 12:28,25-10-2024 12:23,On Time,3014.85,Card,1771,6545,Goa (operational region),Goa
1980087245,38875754,16-06-2023 19:27,16-06-2023 19:46,16-06-2023 19:49,On Time,2606.6,Card,98576,9649,Mumbai,Maharashtra
8861557989,52913011,25-08-2024 06:07,25-08-2024 06:22,25-08-2024 06:18,On Time,4574.66,Cash,38818,3806,Haridwar,Uttarakhand
6702391437,13130974,21-01-2024 17:57,21-01-2024 18:15,21-01-2024 18:32,Significantly Delayed,4179.5,Card,44685,230,Hyderabad,Telangana
6385452188,38875754,04-06-2024 21:25,04-06-2024 21:39,04-06-2024 21:43,On Time,2664.35,UPI,84550,9692,Bhiwadi,Rajasthan
8813216380,85177880,09-10-2024 11:57,09-10-2024 12:17,09-10-2024 12:27,Slightly Delayed,3340.2,Cash,388,2007,Indore,Madhya Pradesh
5563712992,4597433,11-01-2024 16:23,11-01-2024 16:43,11-01-2024 16:47,On Time,3233.68,UPI,8510,3019,Chennai,Tamil Nadu
966468552,70459847,24-06-2023 01:44,24-06-2023 01:55,24-06-2023 01:53,On Time,2561.55,Card,64064,1720,Kota,Rajasthan
4368529506,76327561,30-06-2024 01:22,30-06-2024 01:34,30-06-2024 01:40,Slightly Delayed,1081.17,UPI,98277,4721,Mumbai,Maharashtra
3777009463,25829710,01-09-2024 08:11,01-09-2024 08:24,01-09-2024 08:23,On Time,264.89,Wallet,36810,7493,Gurgaon,Haryana
3560912801,20163931,08-09-2024 23:49,09-09-2024 00:07,09-09-2024 00:02,On Time,1052.23,Wallet,16585,9987,Kanpur,Uttar Pradesh
1741224538,90621147,29-03-2023 00:24,29-03-2023 00:40,29-03-2023 00:40,On Time,134.69,Cash,28254,8219,Bahadurgarh,Haryana
4579251445,1507408,28-08-2023 15:35,28-08-2023 15:48,28-08-2023 15:48,On Time,1057.68,Card,63271,5398,Kochi,Kerala
3438127101,59141605,27-11-2023 16:40,27-11-2023 16:50,27-11-2023 16:52,On Time,296.94,Cash,80040,4892,Patiala,Punjab
9741958794,13164195,20-08-2024 07:33,20-08-2024 07:43,20-08-2024 07:51,Slightly Delayed,6173.45,Card,4642,6124,Bhubaneswar,Odisha
882082341,75828735,10-10-2024 12:35,10-10-2024 12:49,10-10-2024 13:00,Slightly Delayed,5094.56,Wallet,64310,2118,Zirakpur,Punjab
3629321763,79369660,06-08-2024 18:45,06-08-2024 19:03,06-08-2024 19:05,On Time,2988.51,Cash,93253,756,Goa (Panaji),Goa
888938572,12695670,02-04-2023 20:33,02-04-2023 20:49,02-04-2023 20:54,On Time,597.91,Cash,28461,7991,Chennai,Tamil Nadu
5263181887,90150193,28-09-2024 22:00,28-09-2024 22:13,28-09-2024 22:18,On Time,1239.9,Card,28643,2272,Bhubaneswar,Odisha
7071557807,19375332,29-04-2024 11:05,29-04-2024 11:24,29-04-2024 11:32,Slightly Delayed,3848.05,Cash,70989,7427,Bengaluru,Karnataka
6888804296,2442235,24-10-2024 22:24,24-10-2024 22:40,24-10-2024 22:42,On Time,2930.92,Cash,27520,1605,Meerut,Uttar Pradesh
814182718,65134271,17-11-2023 22:17,17-11-2023 22:30,17-11-2023 22:25,On Time,2233.84,Card,18293,8501,Jaipur,Rajasthan
3513524740,1301661,03-07-2024 12:00,03-07-2024 12:20,03-07-2024 12:42,Significantly Delayed,1395.67,Card,96517,3550,Agra,Uttar Pradesh
1234169434,22112867,17-10-2023 20:52,17-10-2023 21:03,17-10-2023 21:07,On Time,3644.99,Card,73458,4588,Zirakpur,Punjab
2577990012,71902700,22-09-2023 03:03,22-09-2023 03:13,22-09-2023 03:13,On Time,2577.46,Card,81801,2923,Faridabad,Haryana
8446065263,79773912,15-11-2023 01:53,15-11-2023 02:10,15-11-2023 02:16,Slightly Delayed,2838.28,Card,38584,6585,Kharar,Punjab
4220970302,90621147,01-11-2024 09:44,01-11-2024 10:03,01-11-2024 09:59,On Time,2598.47,UPI,93466,6692,Mangalore,Karnataka
5712516128,11503405,14-07-2023 21:20,14-07-2023 21:33,14-07-2023 21:34,On Time,2661.8,Card,41787,2367,Agra,Uttar Pradesh
807167715,26521850,28-08-2024 21:17,28-08-2024 21:32,28-08-2024 21:29,On Time,951.27,Card,15159,8011,Ludhiana,Punjab
213972345,71252391,14-06-2024 23:11,14-06-2024 23:26,14-06-2024 23:28,On Time,3895.71,Card,5515,8230,Haridwar,Uttarakhand
1013762407,51174875,19-10-2024 06:57,19-10-2024 07:14,19-10-2024 07:38,Significantly Delayed,2519.44,UPI,89281,9729,Goa (Panaji),Goa
5234194751,14207332,19-02-2024 04:44,19-02-2024 05:02,19-02-2024 05:06,On Time,3494.6,Card,47252,6396,Ghaziabad,Uttar Pradesh
1389077693,37947202,27-06-2023 17:53,27-06-2023 18:12,27-06-2023 18:26,Slightly Delayed,716.35,UPI,1965,6110,Agra,Uttar Pradesh
1895143216,43295656,25-03-2023 20:13,25-03-2023 20:23,25-03-2023 20:28,On Time,2921.03,Card,68226,4450,Lucknow,Uttar Pradesh
3667250123,7728406,04-03-2024 06:15,04-03-2024 06:27,04-03-2024 06:53,Significantly Delayed,715.72,Cash,34707,6149,Rohtak,Haryana
6430529802,6459100,23-07-2023 14:58,23-07-2023 15:14,23-07-2023 15:09,On Time,2974.48,Wallet,72291,8070,Pune,Maharashtra
4856277700,67729191,17-08-2023 22:46,17-08-2023 23:05,17-08-2023 23:21,Significantly Delayed,1070.91,UPI,85395,7129,Ahmedabad,Gujarat
1492403962,11389698,09-07-2023 01:43,09-07-2023 02:03,09-07-2023 02:06,On Time,5366.78,Wallet,88981,9347,Faridabad,Haryana
4348167632,93675757,29-11-2023 05:51,29-11-2023 06:04,29-11-2023 05:59,On Time,2152.66,UPI,62399,3894,Faridabad,Haryana
3682471195,90856813,06-12-2023 04:17,06-12-2023 04:30,06-12-2023 04:44,Slightly Delayed,2138.69,UPI,94268,2934,Goa (Panaji),Goa
6888837939,67708491,27-03-2024 14:51,27-03-2024 15:05,27-03-2024 15:00,On Time,1159.32,Wallet,18096,3284,Dehradun,Uttarakhand
2278004109,99301505,01-09-2024 03:50,01-09-2024 04:00,01-09-2024 04:07,Slightly Delayed,2292.05,Card,72611,4873,Bengaluru,Karnataka
7471013149,46185579,13-10-2024 12:41,13-10-2024 13:00,13-10-2024 13:08,Slightly Delayed,1656.84,UPI,21505,1821,Delhi,Delhi
755745232,3844290,02-10-2024 01:53,02-10-2024 02:09,02-10-2024 02:20,Slightly Delayed,1086.05,Cash,25231,4725,Jalandhar,Punjab
2963187161,91448742,18-06-2024 12:05,18-06-2024 12:24,18-06-2024 12:36,Slightly Delayed,169.88,Card,20323,401,Agra,Uttar Pradesh
3980591844,96903782,20-06-2023 03:28,20-06-2023 03:45,20-06-2023 03:50,On Time,2917.28,Wallet,16450,2402,Patiala,Punjab
9960808976,78748184,08-04-2024 03:34,08-04-2024 03:53,08-04-2024 03:50,On Time,4324.68,Card,27708,7919,Zirakpur,Punjab
8740552000,34095555,16-05-2023 11:42,16-05-2023 12:00,16-05-2023 12:11,Slightly Delayed,391.21,Wallet,40753,101,Bathinda,Punjab
9230099449,60319216,08-05-2023 03:58,08-05-2023 04:14,08-05-2023 04:10,On Time,3331.12,Card,45467,3810,Panchkula,Haryana
4277432248,91408854,10-05-2023 21:31,10-05-2023 21:45,10-05-2023 21:41,On Time,3536.17,Wallet,33604,7932,Ghaziabad,Uttar Pradesh
3624765984,36400756,11-12-2023 08:21,11-12-2023 08:35,11-12-2023 08:30,On Time,4517.75,Card,26888,6689,Dehradun,Uttarakhand
8533110341,10524732,14-06-2023 08:57,14-06-2023 09:14,14-06-2023 09:21,Slightly Delayed,1621.58,UPI,45197,4410,Dehradun,Uttarakhand
5036664068,2667357,06-11-2023 07:46,06-11-2023 08:03,06-11-2023 08:00,On Time,1666.89,UPI,54985,3086,Kota,Rajasthan
9989636336,191616,24-05-2024 07:26,24-05-2024 07:45,24-05-2024 07:59,Slightly Delayed,2425.95,Cash,91946,7821,Mangalore,Karnataka
